Usage_time,Battery,Temp1,Temp2,Temp3,LFoot_x,LFoot_y,LFoot_z,RFoot_x,RFoot_y,RFoot_z,LFootCOP_x,LFootCOP_y,RFootCOP_x,RFootCOP_y,LFootCOP_value,LFootCOP_vector_x,LFootCOP_vector_y,RFootCOP_value,RFootCOP_vector_x,RFootCOP_vector_y,LFoot_time_travel,RFoot_time_travel,LH_Abd_Temp,LH_Rot_Temp,LH_Flex_Temp,LK_Temp,LA_Lat_Temp,LA_Med_Temp,RH_Abd_Temp,RH_Rot_Temp,RH_Flex_Temp,RK_Temp,RA_Lat_Temp,RA_Med_Temp,LH_Abd_Amp,LH_Rot_Amp,LH_Flex_Amp,LK_Amp,LA_Lat_Amp,LA_Med_Amp,RH_Abd_Amp,RH_Rot_Amp,RH_Flex_Amp,RK_Amp,RA_Lat_Amp,RA_Med_Amp
00:00:32:053,83,16.0,97.0,32.0,60900.0,0.0,0.0,60800.0,0.0,0.0,62.0,-78.0,144.0,36.0,0.0,30.0,30.0,29.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:093,83,16.0,97.0,32.0,60900.0,0.0,0.0,61000.0,0.0,0.0,-3.0,57.0,144.0,36.0,27.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:145,83,16.0,97.0,32.0,61100.0,0.0,0.0,61000.0,0.0,0.0,-3.0,57.0,129.0,-15.0,0.0,30.0,30.0,16.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:198,83,16.0,97.0,32.0,61100.0,0.0,0.0,61200.0,0.0,0.0,78.0,-59.0,129.0,-15.0,25.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:250,83,16.0,97.0,32.0,61300.0,0.0,0.0,61200.0,0.0,0.0,78.0,-59.0,191.0,-44.0,0.0,30.0,30.0,11.0,30.0,-30.0,3.0,3.0,11.0,10.0,32.0,44.0,99.0,43.0,50.0,59.0,97.0,28.0,76.0,41.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:264,83,94.0,100.0,88.0,61300.0,0.0,0.0,61200.0,0.0,0.0,78.0,-59.0,191.0,-44.0,0.0,30.0,30.0,11.0,30.0,-30.0,3.0,3.0,34.0,46.0,49.0,70.0,27.0,65.0,10.0,80.0,77.0,75.0,44.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:308,83,94.0,100.0,88.0,61300.0,0.0,0.0,61400.0,0.0,0.0,7.0,-14.0,191.0,-44.0,17.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,34.0,46.0,49.0,70.0,27.0,65.0,10.0,80.0,77.0,75.0,44.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:354,83,94.0,100.0,88.0,61500.0,0.0,0.0,61400.0,0.0,0.0,7.0,-14.0,47.0,18.0,0.0,30.0,30.0,16.0,30.0,-30.0,3.0,3.0,34.0,46.0,49.0,70.0,27.0,65.0,10.0,80.0,77.0,75.0,44.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:406,83,94.0,100.0,88.0,61500.0,0.0,0.0,61600.0,0.0,0.0,125.0,-50.0,47.0,18.0,14.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,34.0,46.0,49.0,70.0,27.0,65.0,10.0,80.0,77.0,75.0,44.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:458,83,94.0,100.0,88.0,61700.0,0.0,0.0,61600.0,0.0,0.0,125.0,-50.0,183.0,-37.0,0.0,30.0,30.0,19.0,30.0,-30.0,3.0,3.0,34.0,46.0,49.0,70.0,27.0,65.0,10.0,80.0,77.0,75.0,44.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:509,83,94.0,100.0,88.0,61700.0,0.0,0.0,61800.0,0.0,0.0,199.0,-20.0,183.0,-37.0,13.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,34.0,46.0,49.0,70.0,27.0,65.0,10.0,80.0,77.0,75.0,44.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:561,83,94.0,100.0,88.0,61900.0,0.0,0.0,61800.0,0.0,0.0,199.0,-20.0,217.0,-10.0,0.0,30.0,30.0,18.0,30.0,-30.0,3.0,3.0,34.0,46.0,49.0,70.0,27.0,65.0,10.0,80.0,77.0,75.0,44.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:612,83,94.0,100.0,88.0,61900.0,0.0,0.0,62000.0,0.0,0.0,116.0,-75.0,217.0,-10.0,16.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,34.0,46.0,49.0,70.0,27.0,65.0,10.0,80.0,77.0,75.0,44.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:665,83,94.0,100.0,88.0,62100.0,0.0,0.0,62000.0,0.0,0.0,116.0,-75.0,-82.0,-30.0,0.0,30.0,30.0,20.0,30.0,-30.0,3.0,3.0,34.0,46.0,49.0,70.0,27.0,65.0,10.0,80.0,77.0,75.0,44.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:717,83,94.0,100.0,88.0,62100.0,0.0,0.0,62200.0,0.0,0.0,-74.0,-27.0,-82.0,-30.0,12.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,34.0,46.0,49.0,70.0,27.0,65.0,10.0,80.0,77.0,75.0,44.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:772,83,64.0,64.0,2.0,62300.0,0.0,0.0,62200.0,0.0,0.0,-74.0,-27.0,204.0,-75.0,0.0,30.0,30.0,17.0,30.0,-30.0,3.0,3.0,29.0,54.0,64.0,85.0,74.0,54.0,43.0,28.0,5.0,88.0,60.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:774,83,64.0,64.0,2.0,62300.0,0.0,0.0,62200.0,0.0,0.0,-74.0,-27.0,204.0,-75.0,0.0,30.0,30.0,17.0,30.0,-30.0,3.0,3.0,29.0,54.0,64.0,85.0,74.0,54.0,43.0,28.0,5.0,88.0,60.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:824,83,64.0,64.0,2.0,62300.0,0.0,0.0,62400.0,0.0,0.0,211.0,58.0,204.0,-75.0,11.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,29.0,54.0,64.0,85.0,74.0,54.0,43.0,28.0,5.0,88.0,60.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:877,83,64.0,64.0,2.0,62500.0,0.0,0.0,62400.0,0.0,0.0,211.0,58.0,113.0,47.0,0.0,30.0,30.0,24.0,30.0,-30.0,3.0,3.0,29.0,54.0,64.0,85.0,74.0,54.0,43.0,28.0,5.0,88.0,60.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:932,83,64.0,64.0,2.0,62500.0,0.0,0.0,62600.0,0.0,0.0,-34.0,12.0,113.0,47.0,16.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,29.0,54.0,64.0,85.0,74.0,54.0,43.0,28.0,5.0,88.0,60.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:32:985,83,64.0,64.0,2.0,62700.0,0.0,0.0,62600.0,0.0,0.0,-34.0,12.0,43.0,49.0,0.0,30.0,30.0,29.0,30.0,-30.0,3.0,3.0,29.0,54.0,64.0,85.0,74.0,54.0,43.0,28.0,5.0,88.0,60.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:036,83,64.0,64.0,2.0,62700.0,0.0,0.0,62800.0,0.0,0.0,-68.0,-44.0,43.0,49.0,14.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,29.0,54.0,64.0,85.0,74.0,54.0,43.0,28.0,5.0,88.0,60.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:089,83,64.0,64.0,2.0,62900.0,0.0,0.0,62800.0,0.0,0.0,-68.0,-44.0,39.0,9.0,0.0,30.0,30.0,15.0,30.0,-30.0,3.0,3.0,29.0,54.0,64.0,85.0,74.0,54.0,43.0,28.0,5.0,88.0,60.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:142,83,64.0,64.0,2.0,62900.0,0.0,0.0,63000.0,0.0,0.0,84.0,26.0,39.0,9.0,28.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,29.0,54.0,64.0,85.0,74.0,54.0,43.0,28.0,5.0,88.0,60.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:193,83,64.0,64.0,2.0,63100.0,0.0,0.0,63000.0,0.0,0.0,84.0,26.0,164.0,-61.0,0.0,30.0,30.0,19.0,30.0,-30.0,3.0,3.0,29.0,54.0,64.0,85.0,74.0,54.0,43.0,28.0,5.0,88.0,60.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:245,83,64.0,64.0,2.0,63100.0,0.0,0.0,63200.0,0.0,0.0,147.0,-70.0,164.0,-61.0,22.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,29.0,54.0,64.0,85.0,74.0,54.0,43.0,28.0,5.0,88.0,60.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:278,83,99.0,55.0,4.0,63100.0,0.0,0.0,63200.0,0.0,0.0,147.0,-70.0,164.0,-61.0,22.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,66.0,9.0,79.0,13.0,87.0,88.0,53.0,77.0,5.0,20.0,72.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:296,83,99.0,55.0,4.0,63300.0,0.0,0.0,63200.0,0.0,0.0,147.0,-70.0,6.0,-5.0,0.0,30.0,30.0,12.0,30.0,-30.0,3.0,3.0,66.0,9.0,79.0,13.0,87.0,88.0,53.0,77.0,5.0,20.0,72.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:348,83,99.0,55.0,4.0,63300.0,0.0,0.0,63400.0,0.0,0.0,110.0,-50.0,6.0,-5.0,11.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,66.0,9.0,79.0,13.0,87.0,88.0,53.0,77.0,5.0,20.0,72.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:402,83,99.0,55.0,4.0,63500.0,0.0,0.0,63400.0,0.0,0.0,110.0,-50.0,225.0,-29.0,0.0,30.0,30.0,22.0,30.0,-30.0,3.0,3.0,66.0,9.0,79.0,13.0,87.0,88.0,53.0,77.0,5.0,20.0,72.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:453,83,99.0,55.0,4.0,63500.0,0.0,0.0,63600.0,0.0,0.0,51.0,7.0,225.0,-29.0,14.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,66.0,9.0,79.0,13.0,87.0,88.0,53.0,77.0,5.0,20.0,72.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:505,83,99.0,55.0,4.0,63700.0,0.0,0.0,63600.0,0.0,0.0,51.0,7.0,129.0,39.0,0.0,30.0,30.0,24.0,30.0,-30.0,3.0,3.0,66.0,9.0,79.0,13.0,87.0,88.0,53.0,77.0,5.0,20.0,72.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:557,83,99.0,55.0,4.0,63700.0,0.0,0.0,63800.0,0.0,0.0,150.0,28.0,129.0,39.0,20.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,66.0,9.0,79.0,13.0,87.0,88.0,53.0,77.0,5.0,20.0,72.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:610,83,99.0,55.0,4.0,63900.0,0.0,0.0,63800.0,0.0,0.0,150.0,28.0,-42.0,8.0,0.0,30.0,30.0,28.0,30.0,-30.0,3.0,3.0,66.0,9.0,79.0,13.0,87.0,88.0,53.0,77.0,5.0,20.0,72.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:662,83,99.0,55.0,4.0,63900.0,0.0,0.0,64000.0,0.0,0.0,174.0,63.0,-42.0,8.0,30.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,66.0,9.0,79.0,13.0,87.0,88.0,53.0,77.0,5.0,20.0,72.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:712,83,99.0,55.0,4.0,64100.0,0.0,0.0,64000.0,0.0,0.0,174.0,63.0,-29.0,-53.0,0.0,30.0,30.0,25.0,30.0,-30.0,3.0,3.0,66.0,9.0,79.0,13.0,87.0,88.0,53.0,77.0,5.0,20.0,72.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:766,83,99.0,55.0,4.0,64100.0,0.0,0.0,64200.0,0.0,0.0,-2.0,-73.0,-29.0,-53.0,12.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,66.0,9.0,79.0,13.0,87.0,88.0,53.0,77.0,5.0,20.0,72.0,10.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:778,83,35.0,59.0,15.0,64100.0,0.0,0.0,64200.0,0.0,0.0,-2.0,-73.0,-29.0,-53.0,12.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,17.0,64.0,32.0,30.0,70.0,52.0,19.0,37.0,28.0,78.0,31.0,77.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:819,83,35.0,59.0,15.0,64300.0,0.0,0.0,64200.0,0.0,0.0,-2.0,-73.0,218.0,-29.0,0.0,30.0,30.0,25.0,30.0,-30.0,3.0,3.0,17.0,64.0,32.0,30.0,70.0,52.0,19.0,37.0,28.0,78.0,31.0,77.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:871,83,35.0,59.0,15.0,64300.0,0.0,0.0,64400.0,0.0,0.0,-74.0,-74.0,218.0,-29.0,24.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,17.0,64.0,32.0,30.0,70.0,52.0,19.0,37.0,28.0,78.0,31.0,77.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:924,83,35.0,59.0,15.0,64500.0,0.0,0.0,64400.0,0.0,0.0,-74.0,-74.0,-76.0,-53.0,0.0,30.0,30.0,26.0,30.0,-30.0,3.0,3.0,17.0,64.0,32.0,30.0,70.0,52.0,19.0,37.0,28.0,78.0,31.0,77.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:33:976,83,35.0,59.0,15.0,64500.0,0.0,0.0,64600.0,0.0,0.0,155.0,11.0,-76.0,-53.0,28.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,17.0,64.0,32.0,30.0,70.0,52.0,19.0,37.0,28.0,78.0,31.0,77.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:34:029,83,35.0,59.0,15.0,64700.0,0.0,0.0,64600.0,0.0,0.0,155.0,11.0,-9.0,-58.0,0.0,30.0,30.0,19.0,30.0,-30.0,3.0,3.0,17.0,64.0,32.0,30.0,70.0,52.0,19.0,37.0,28.0,78.0,31.0,77.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
00:00:34:047,82,35.0,59.0,15.0,64700.0,0.0,0.0,64600.0,0.0,0.0,155.0,11.0,-9.0,-58.0,0.0,30.0,30.0,19.0,30.0,-30.0,3.0,3.0,17.0,64.0,32.0,30.0,70.0,52.0,19.0,37.0,28.0,78.0,31.0,77.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0
00:00:34:082,82,35.0,59.0,15.0,64700.0,0.0,0.0,64800.0,0.0,0.0,198.0,30.0,-9.0,-58.0,13.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,17.0,64.0,32.0,30.0,70.0,52.0,19.0,37.0,28.0,78.0,31.0,77.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0
00:00:34:133,82,35.0,59.0,15.0,64900.0,0.0,0.0,64800.0,0.0,0.0,198.0,30.0,53.0,-50.0,0.0,30.0,30.0,23.0,30.0,-30.0,3.0,3.0,17.0,64.0,32.0,30.0,70.0,52.0,19.0,37.0,28.0,78.0,31.0,77.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0
00:00:34:187,82,35.0,59.0,15.0,64900.0,0.0,0.0,65000.0,0.0,0.0,235.0,-45.0,53.0,-50.0,25.0,30.0,30.0,0.0,30.0,-30.0,3.0,3.0,17.0,64.0,32.0,30.0,70.0,52.0,19.0,37.0,28.0,78.0,31.0,77.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0
